,NrArticolo,NrOrdineProduzione,Descrizione,NrAreaProduzione,Risorsa,TempoRisorsa,CostoOrarioRisorsa,QuantitydiOutput,NrMovimentoMP,CodiceMP,QuantityMPImpiegata,ImportoCostoTotaleMP
3625,ART0004146,ODP16-13864,Montaggio,A40,RIS1,4.5,51.0,0.0,22684,ART0004155,31.0,41.85
3626,ART0004146,ODP16-13864,Montaggio,A40,RIS1,4.5,51.0,0.0,22685,ART0004156,31.0,128.69
3627,ART0004146,ODP16-13864,Montaggio,A40,RIS1,4.5,51.0,0.0,22686,ART0004154,31.0,0.7
3628,ART0004146,ODP16-13864,Montaggio,A40,RIS4,3.0,42.5,0.0,22676,ART0004147,31.0,418.8
3629,ART0004146,ODP16-13864,Montaggio,A40,RIS4,3.0,42.5,0.0,22677,ART0004148,31.0,195.12
3630,ART0004146,ODP16-13864,Montaggio,A40,RIS4,3.0,42.5,0.0,22678,ART0004149,31.0,161.44
3631,ART0004146,ODP16-13864,Montaggio,A40,RIS4,3.0,42.5,0.0,22679,ART0004150,31.0,0.0
3632,ART0004146,ODP16-13864,Montaggio,A40,RIS4,3.0,42.5,0.0,22680,ART0004151,31.0,82.63
3633,ART0004146,ODP16-13864,Montaggio,A40,RIS4,3.0,42.5,0.0,22681,ART0004152,31.0,366.68
3634,ART0004146,ODP16-13864,Montaggio,A40,RIS4,3.0,42.5,0.0,22682,ART0004153,31.0,333.01
3635,ART0004146,ODP16-13864,Montaggio,A40,RIS4,3.0,42.5,0.0,22683,ART0005259,31.0,62.0
3636,ART0004146,ODP16-13864,Montaggio,A40,RIS4,3.0,42.5,0.0,22684,ART0004155,31.0,41.85
3637,ART0004146,ODP16-13864,Montaggio,A40,RIS4,3.0,42.5,0.0,22685,ART0004156,31.0,128.69
3638,ART0004146,ODP16-13864,Montaggio,A40,RIS4,3.0,42.5,0.0,22686,ART0004154,31.0,0.7
3639,ART0004149,ODP17-03082,Tornitura,A20,RIS9,1.0,68.0,0.0,26455,ART0005426,3745.0,5.38
3640,ART0004149,ODP17-03082,Tornitura,A20,RIS9,2.0,68.0,35.0,26455,ART0005426,3745.0,5.38
3641,ART0004152,ODP17-01270,Tornitura,A20,RIS14,1.5,51.0,0.0,26347,ART0005537,4260.0,14.2
3642,ART0004152,ODP17-01270,Tornitura,A20,RIS14,9.0,51.0,0.0,26347,ART0005537,4260.0,14.2
3643,ART0004152,ODP17-01270,Tornitura,A20,RIS14,2.0,51.0,30.0,26347,ART0005537,4260.0,14.2
3644,ART0004169,ODP17-03851,Tornitura,A20,RIS14,3.5,51.0,10.0,30187,ART0005403,450.0,96.17
3645,ART0004169,ODP17-03851,Tornitura,A20,RIS14,0.5,51.0,0.0,30187,ART0005403,450.0,96.17
3646,ART0004169,ODP17-03851,Fresatura,A30,RIS7,2.0,51.0,10.0,30187,ART0005403,450.0,96.17
3647,ART0004175,ODP16-16946,Tornitura,A20,RIS14,3.0,51.0,1.0,24314,ART0005423,40.0,74.67
3648,ART0004175,ODP17-03187,Tornitura,A20,RIS14,3.0,51.0,3.0,26831,ART0005403,135.0,28.85
3649,ART0004202,ODP17-01566,Tornitura,A20,RIS2,0.75,68.0,1.0,23600,ART0005148,25.0,2.7
3650,ART0004202,ODP17-01566,Tornitura,A20,RIS2,1.0,68.0,1.0,23600,ART0005148,25.0,2.7
3651,ART0004202,ODP17-01566,Fresatura,A30,RIS9,0.5,42.5,1.0,23600,ART0005148,25.0,2.7
3652,ART0004357,ODP17-09675,Tornitura,A20,RIS12,2.0,68.0,25.0,32028,ART0005824,1000.0,138.01
3653,ART0004357,ODP17-09675,Tornitura,A20,RIS1,2.0,68.0,50.0,32028,ART0005824,1000.0,138.01
3654,ART0004357,ODP17-09675,Fresatura,A30,RIS7,2.75,51.0,50.0,32028,ART0005824,1000.0,138.01
3655,ART0004357,ODP17-09675,Controllo qualità,CQ,RIS16,0.0,12.75,50.0,32028,ART0005824,1000.0,138.01
3656,ART0004362,ODP17-08987,Tornitura,A20,RIS14,3.0,51.0,10.0,31164,ART0005793,350.0,3.9
3657,ART0004362,ODP17-08987,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,31164,ART0005793,350.0,3.9
3658,ART0004363,ODP17-15962,Tornitura,A20,RIS2,0.75,68.0,0.0,35504,ART0005953,116.0,826.57
3659,ART0004363,ODP17-15962,Tornitura,A20,RIS2,3.45,68.0,116.0,35504,ART0005953,116.0,826.57
3660,ART0004373,ODP17-05344,Tornitura,A20,RIS2,0.5,68.0,0.0,27700,ART0005640,102.0,1428.0
3661,ART0004373,ODP17-05344,Tornitura,A20,RIS11,4.0,51.0,102.0,27700,ART0005640,102.0,1428.0
3662,ART0004373,ODP17-05344,Controllo qualità,CQ,RIS16,0.0,12.75,102.0,27700,ART0005640,102.0,1428.0
3663,ART0004374,ODP17-05344,Tornitura,A20,RIS2,1.0,68.0,0.0,27701,ART0005641,102.0,1039.38
3664,ART0004374,ODP17-05344,Tornitura,A20,RIS11,3.0,51.0,102.0,27701,ART0005641,102.0,1039.38
3665,ART0004374,ODP17-05344,Controllo qualità,CQ,RIS16,0.0,12.75,102.0,27701,ART0005641,102.0,1039.38
3666,ART0004375,ODP17-10737,Tornitura,A20,RIS2,1.0,68.0,6.0,32879,ART0005851,720.0,17.84
3667,ART0004375,ODP17-10737,Fresatura,A30,RIS7,0.5,51.0,6.0,32879,ART0005851,720.0,17.84
3668,ART0004375,ODP17-10737,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,32879,ART0005851,720.0,17.84
3669,ART0004384,ODP17-15356,Tornitura,A20,RIS2,1.0,68.0,0.0,34986,ART0005933,110.0,330.0
3670,ART0004384,ODP17-15356,Tornitura,A20,RIS2,1.25,68.0,110.0,34986,ART0005933,110.0,330.0
3671,ART0004384,ODP17-15356,Controllo qualità,CQ,RIS16,0.0,12.75,110.0,34986,ART0005933,110.0,330.0
3672,ART0004385,ODP17-01506,Tornitura,A20,RIS2,2.25,68.0,41.0,23840,ART0005374,41.0,221.6
3673,ART0004385,ODP17-01506,Controllo qualità,CQ,RIS16,0.0,12.75,41.0,23840,ART0005374,41.0,221.6
3674,ART0004386,ODP17-03849,Tornitura,A20,RIS14,2.5,51.0,26.0,26941,ART0005172,780.0,12.99
3675,ART0004386,ODP17-03849,Controllo qualità,CQ,RIS16,0.0,12.75,26.0,26941,ART0005172,780.0,12.99
3676,ART0004386,ODP17-09675,Tornitura,A20,RIS14,2.5,51.0,28.0,32029,ART0005172,840.0,13.99
3677,ART0004386,ODP17-09675,Controllo qualità,CQ,RIS16,0.0,12.75,28.0,32029,ART0005172,840.0,13.99
3678,ART0004392,ODP17-10822,Tornitura,A20,RIS2,1.75,68.0,30.0,33016,ART0005864,30.0,294.0
3679,ART0004392,ODP17-10822,Fresatura,A30,RIS9,0.5,42.5,0.0,33016,ART0005864,30.0,294.0
3680,ART0004392,ODP17-10822,Fresatura,A30,RIS12,1.0,68.0,30.0,33016,ART0005864,30.0,294.0
3681,ART0004392,ODP17-10822,Controllo qualità,CQ,RIS16,0.0,12.75,30.0,33016,ART0005864,30.0,294.0
3682,ART0004397,ODP17-05344,Tornitura,A20,RIS11,2.0,51.0,30.0,27702,ART0005642,101.0,2471.47
3683,ART0004397,ODP17-05344,Tornitura,A20,RIS2,2.25,68.0,0.0,27702,ART0005642,101.0,2471.47
3684,ART0004397,ODP17-05344,Tornitura,A20,RIS2,1.0,68.0,0.0,27702,ART0005642,101.0,2471.47
3685,ART0004397,ODP17-05344,Tornitura,A20,RIS11,2.0,51.0,0.0,27702,ART0005642,101.0,2471.47
3686,ART0004397,ODP17-05344,Tornitura,A20,RIS11,3.0,51.0,71.0,27702,ART0005642,101.0,2471.47
3687,ART0004397,ODP17-05344,Fresatura,A30,RIS9,0.75,42.5,0.0,27702,ART0005642,101.0,2471.47
3688,ART0004397,ODP17-05344,Fresatura,A30,RIS11,4.0,51.0,60.0,27702,ART0005642,101.0,2471.47
3689,ART0004397,ODP17-05344,Fresatura,A30,RIS1,1.0,68.0,0.0,27702,ART0005642,101.0,2471.47
3690,ART0004397,ODP17-05344,Fresatura,A30,RIS11,2.0,51.0,41.0,27702,ART0005642,101.0,2471.47
3691,ART0004397,ODP17-05344,Controllo qualità,CQ,RIS16,0.0,12.75,101.0,27702,ART0005642,101.0,2471.47
3692,ART0004403,ODP17-09018,Tornitura,A20,RIS14,6.5,51.0,26.0,30877,ART0005193,1300.0,72.26
3693,ART0004403,ODP17-09018,Controllo qualità,CQ,RIS16,0.0,12.75,26.0,30877,ART0005193,1300.0,72.26
3694,ART0004410,ODP17-02240,Tornitura,A20,RIS14,1.25,51.0,2.0,25020,ART0005161,130.0,18.74
3695,ART0004410,ODP17-02240,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,25020,ART0005161,130.0,18.74
3696,ART0004410,ODP17-05345,Tornitura,A20,RIS2,1.0,68.0,2.0,29394,ART0005161,130.0,17.8
3697,ART0004410,ODP17-05345,Fresatura,A30,RIS7,0.5,51.0,2.0,29394,ART0005161,130.0,17.8
3698,ART0004420,ODP17-05267,Tornitura,A20,RIS14,2.0,51.0,10.0,27114,ART0005341,400.0,12.8
3699,ART0004420,ODP17-05267,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,27114,ART0005341,400.0,12.8
3700,ART0004420,ODP17-11293,Tornitura,A20,RIS2,1.0,68.0,3.0,33018,ART0005667,132.0,5.49
3701,ART0004420,ODP17-11293,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,33018,ART0005667,132.0,5.49
3702,ART0004440,ODP17-08988,Tornitura,A20,RIS2,1.25,68.0,1.0,31604,ART0005425,35.0,43.51
3703,ART0004440,ODP17-08988,Fresatura,A30,RIS7,1.0,51.0,1.0,31604,ART0005425,35.0,43.51
3704,ART0004440,ODP17-08988,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,31604,ART0005425,35.0,43.51
3705,ART0004440,ODP17-15528,Tornitura,A20,RIS14,2.5,51.0,3.0,35505,ART0005425,175.0,217.55
3706,ART0004440,ODP17-15528,Fresatura,A30,RIS9,1.0,42.5,0.0,35505,ART0005425,175.0,217.55
3707,ART0004440,ODP17-15528,Fresatura,A30,RIS9,1.25,42.5,0.0,35505,ART0005425,175.0,217.55
3708,ART0004656,ODP17-10514,Fresatura,A30,RIS9,1.0,42.5,6.0,33795,ART0005883,1440.0,10.37
3709,ART0004656,ODP17-10514,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,33795,ART0005883,1440.0,10.37
3710,ART0004659,ODP17-10509,Fresatura,A30,RIS9,2.0,42.5,0.0,32959,ART0005855,15240.0,33.87
3711,ART0004659,ODP17-10509,Fresatura,A30,RIS9,1.0,42.5,0.0,32959,ART0005855,15240.0,33.87
3712,ART0004659,ODP17-10509,Fresatura,A30,RIS9,0.75,42.5,0.0,32959,ART0005855,15240.0,33.87
3713,ART0004659,ODP17-10509,Fresatura,A30,RIS9,2.0,42.5,12.0,32959,ART0005855,15240.0,33.87
3714,ART0004659,ODP17-10509,Controllo qualità,CQ,RIS16,0.0,12.75,12.0,32959,ART0005855,15240.0,33.87
3715,ART0004660,ODP17-10509,Fresatura,A30,RIS9,2.25,42.5,6.0,32960,ART0005856,1440.0,44.35
3716,ART0004660,ODP17-10509,Controllo qualità,CQ,RIS16,0.0,12.75,6.0,32960,ART0005856,1440.0,44.35
3717,ART0004671,ODP17-10416,Fresatura,A30,RIS9,2.25,42.5,5.0,32001,ART0005821,950.0,24.83
3718,ART0004671,ODP17-10416,Controllo qualità,CQ,RIS16,0.0,12.75,5.0,32001,ART0005821,950.0,24.83
3719,ART0004675,ODP17-14342,Fresatura,A30,RIS9,3.0,42.5,5.0,35033,ART0005935,225.0,3.22
3720,ART0004675,ODP17-14342,Controllo qualità,CQ,RIS16,0.0,12.75,5.0,35033,ART0005935,225.0,3.22
3721,ART0004689,ODP17-10514,Fresatura,A30,RIS4,0.5,51.0,12.0,33798,ART0005886,725.0,19.94
3722,ART0004689,ODP17-10514,Fresatura,A30,RIS9,1.75,42.5,0.0,33798,ART0005886,725.0,19.94
3723,ART0004689,ODP17-10514,Controllo qualità,CQ,RIS16,0.0,12.75,12.0,33798,ART0005886,725.0,19.94
3724,ART0004697,ODP17-10738,Fresatura,A30,RIS9,1.0,42.5,1.0,33604,ART0005873,265.0,6.13
3725,ART0004697,ODP17-10738,Controllo qualità,CQ,RIS16,0.0,12.75,1.0,33604,ART0005873,265.0,6.13
3726,ART0004711,ODP17-10738,Fresatura,A30,RIS9,1.5,42.5,0.0,33602,ART0005857,4200.0,44.66
3727,ART0004711,ODP17-10738,Fresatura,A30,RIS9,0.25,42.5,3.0,33602,ART0005857,4200.0,44.66
3728,ART0004711,ODP17-10738,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,33602,ART0005857,4200.0,44.66
3729,ART0004717,ODP17-10509,Fresatura,A30,RIS9,1.5,42.5,13.0,32962,ART0005685,1690.0,8.45
3730,ART0004717,ODP17-10509,Controllo qualità,CQ,RIS16,0.0,12.75,13.0,32962,ART0005685,1690.0,8.45
3731,ART0004718,ODP17-10514,Fresatura,A30,RIS9,1.25,42.5,2.0,33805,ART0005888,70.0,0.36
3732,ART0004718,ODP17-10514,Controllo qualità,CQ,RIS16,0.0,12.75,2.0,33805,ART0005888,70.0,0.36
3733,ART0004724,ODP17-06606,Tornitura,A20,RIS13,0.25,68.0,3.0,28270,ART0005660,3780.0,3.11
3734,ART0004724,ODP17-06606,Fresatura,A30,RIS9,1.75,42.5,3.0,28270,ART0005660,3780.0,3.11
3735,ART0004724,ODP17-06606,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,28270,ART0005660,3780.0,3.11
3736,ART0004725,ODP17-06606,Tornitura,A20,RIS13,0.25,68.0,3.0,28271,ART0005660,2895.0,2.38
3737,ART0004725,ODP17-06606,Fresatura,A30,RIS9,1.75,42.5,3.0,28271,ART0005660,2895.0,2.38
3738,ART0004725,ODP17-06606,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,28271,ART0005660,2895.0,2.38
3739,ART0004726,ODP17-06606,Tornitura,A20,RIS13,0.25,68.0,3.0,28272,ART0005660,1155.0,0.95
3740,ART0004726,ODP17-06606,Fresatura,A30,RIS9,0.75,42.5,0.0,28272,ART0005660,1155.0,0.95
3741,ART0004726,ODP17-06606,Fresatura,A30,RIS9,0.75,42.5,3.0,28272,ART0005660,1155.0,0.95
3742,ART0004726,ODP17-06606,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,28272,ART0005660,1155.0,0.95
3743,ART0004727,ODP17-06606,Tornitura,A20,RIS13,0.25,68.0,3.0,28273,ART0005660,4614.0,3.8
3744,ART0004727,ODP17-06606,Fresatura,A30,RIS9,1.75,42.5,3.0,28273,ART0005660,4614.0,3.8
3745,ART0004727,ODP17-06606,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,28273,ART0005660,4614.0,3.8
3746,ART0004737,ODP17-10514,Fresatura,A30,RIS9,1.25,42.5,0.0,33806,ART0005875,600.0,8.0
3747,ART0004737,ODP17-10514,Fresatura,A30,RIS9,1.5,42.5,10.0,33806,ART0005875,600.0,8.0
3748,ART0004737,ODP17-10514,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,33806,ART0005875,600.0,8.0
3749,ART0004836,ODP17-05468,Fresatura,A30,RIS9,1.0,42.5,0.0,28008,ART0005668,20.0,260.0
3750,ART0004836,ODP17-05468,Fresatura,A30,RIS9,2.5,42.5,20.0,28008,ART0005668,20.0,260.0
3751,ART0004880,ODP17-10281,Tornitura,A20,RIS14,2.5,51.0,10.0,32032,ART0005233,400.0,3.57
3752,ART0004880,ODP17-10281,Controllo qualità,CQ,RIS16,0.0,12.75,10.0,32032,ART0005233,400.0,3.57
3753,ART0004880,ODP17-13646,Tornitura,A20,RIS14,3.0,51.0,24.0,35041,ART0005233,960.0,8.56
3754,ART0004880,ODP17-13646,Tornitura,A20,RIS14,1.0,51.0,0.0,35041,ART0005233,960.0,8.56
3755,ART0004880,ODP17-13646,Controllo qualità,CQ,RIS16,0.0,12.75,24.0,35041,ART0005233,960.0,8.56
3756,ART0004885,ODP17-05706,Tornitura,A20,RIS1,3.0,68.0,13.0,27903,ART0005650,2160.0,10.08
3757,ART0004885,ODP17-05706,Fresatura,A30,RIS9,1.0,42.5,0.0,27903,ART0005650,2160.0,10.08
3758,ART0004885,ODP17-05706,Saldatura,A11,RIS13,1.0,42.5,0.0,27903,ART0005650,2160.0,10.08
3759,ART0004885,ODP17-05706,Fresatura,A30,RIS9,2.75,42.5,0.0,27903,ART0005650,2160.0,10.08
3760,ART0004885,ODP17-05706,Fresatura,A30,RIS9,2.5,42.5,0.0,27903,ART0005650,2160.0,10.08
3761,ART0004885,ODP17-05706,Fresatura,A30,RIS9,2.5,42.5,12.0,27903,ART0005650,2160.0,10.08
3762,ART0004885,ODP17-05706,Controllo qualità,CQ,RIS16,0.0,12.75,12.0,27903,ART0005650,2160.0,10.08
3763,ART0004885,ODP17-14482,Tornitura,A20,RIS1,2.0,68.0,6.0,35398,ART0005650,864.0,4.03
3764,ART0004885,ODP17-14482,Tornitura,A20,RIS1,2.0,68.0,6.0,35399,ART0005667,480.0,19.97
3765,ART0004885,ODP17-14482,Tornitura,A20,RIS1,2.0,68.0,6.0,35400,ART0005739,318.0,2.65
3766,ART0004885,ODP17-14482,Fresatura,A30,RIS9,2.5,42.5,0.0,35398,ART0005650,864.0,4.03
3767,ART0004885,ODP17-14482,Fresatura,A30,RIS9,2.5,42.5,0.0,35399,ART0005667,480.0,19.97
3768,ART0004885,ODP17-14482,Fresatura,A30,RIS9,2.5,42.5,0.0,35400,ART0005739,318.0,2.65
3769,ART0004885,ODP17-14482,Fresatura,A30,RIS9,3.5,42.5,0.0,35398,ART0005650,864.0,4.03
3770,ART0004885,ODP17-14482,Fresatura,A30,RIS9,3.5,42.5,0.0,35399,ART0005667,480.0,19.97
3771,ART0004885,ODP17-14482,Fresatura,A30,RIS9,3.5,42.5,0.0,35400,ART0005739,318.0,2.65
3772,ART0004885,ODP17-14482,Saldatura,A11,RIS13,1.0,42.5,6.0,35398,ART0005650,864.0,4.03
3773,ART0004885,ODP17-14482,Saldatura,A11,RIS13,1.0,42.5,6.0,35399,ART0005667,480.0,19.97
3774,ART0004885,ODP17-14482,Saldatura,A11,RIS13,1.0,42.5,6.0,35400,ART0005739,318.0,2.65
3775,ART0004886,ODP17-05706,Tornitura,A20,RIS2,4.25,68.0,0.0,27904,ART0005651,12.0,132.0
3776,ART0004886,ODP17-05706,Tornitura,A20,RIS2,4.25,68.0,0.0,27905,ART0005650,2220.0,10.36
3777,ART0004886,ODP17-05706,Tornitura,A20,RIS2,4.25,68.0,0.0,27906,ART0005652,4000.0,135.9
3778,ART0004886,ODP17-05706,Tornitura,A20,RIS2,2.5,68.0,0.0,27904,ART0005651,12.0,132.0
3779,ART0004886,ODP17-05706,Tornitura,A20,RIS2,2.5,68.0,0.0,27905,ART0005650,2220.0,10.36
3780,ART0004886,ODP17-05706,Tornitura,A20,RIS2,2.5,68.0,0.0,27906,ART0005652,4000.0,135.9
3781,ART0004886,ODP17-05706,Tornitura,A20,RIS2,4.75,68.0,0.0,27904,ART0005651,12.0,132.0
3782,ART0004886,ODP17-05706,Tornitura,A20,RIS2,4.75,68.0,0.0,27905,ART0005650,2220.0,10.36
3783,ART0004886,ODP17-05706,Tornitura,A20,RIS2,4.75,68.0,0.0,27906,ART0005652,4000.0,135.9
3784,ART0004886,ODP17-05706,Tornitura,A20,RIS2,1.75,68.0,12.0,27904,ART0005651,12.0,132.0
3785,ART0004886,ODP17-05706,Tornitura,A20,RIS2,1.75,68.0,12.0,27905,ART0005650,2220.0,10.36
3786,ART0004886,ODP17-05706,Tornitura,A20,RIS2,1.75,68.0,12.0,27906,ART0005652,4000.0,135.9
3787,ART0004886,ODP17-05706,Fresatura,A30,RIS9,3.0,42.5,0.0,27904,ART0005651,12.0,132.0
3788,ART0004886,ODP17-05706,Fresatura,A30,RIS9,3.0,42.5,0.0,27905,ART0005650,2220.0,10.36
3789,ART0004886,ODP17-05706,Fresatura,A30,RIS9,3.0,42.5,0.0,27906,ART0005652,4000.0,135.9
3790,ART0004886,ODP17-05706,Fresatura,A30,RIS9,0.5,42.5,0.0,27904,ART0005651,12.0,132.0
3791,ART0004886,ODP17-05706,Fresatura,A30,RIS9,0.5,42.5,0.0,27905,ART0005650,2220.0,10.36
3792,ART0004886,ODP17-05706,Fresatura,A30,RIS9,0.5,42.5,0.0,27906,ART0005652,4000.0,135.9
3793,ART0004886,ODP17-05706,Saldatura,A11,RIS13,2.5,42.5,12.0,27904,ART0005651,12.0,132.0
3794,ART0004886,ODP17-05706,Saldatura,A11,RIS13,2.5,42.5,12.0,27905,ART0005650,2220.0,10.36
3795,ART0004886,ODP17-05706,Saldatura,A11,RIS13,2.5,42.5,12.0,27906,ART0005652,4000.0,135.9
3796,ART0004886,ODP17-05706,Saldatura,A11,RIS13,1.0,42.5,0.0,27904,ART0005651,12.0,132.0
3797,ART0004886,ODP17-05706,Saldatura,A11,RIS13,1.0,42.5,0.0,27905,ART0005650,2220.0,10.36
3798,ART0004886,ODP17-05706,Saldatura,A11,RIS13,1.0,42.5,0.0,27906,ART0005652,4000.0,135.9
3799,ART0004886,ODP17-05706,Tornitura,A20,RIS2,4.5,68.0,0.0,27904,ART0005651,12.0,132.0
3800,ART0004886,ODP17-05706,Tornitura,A20,RIS2,4.5,68.0,0.0,27905,ART0005650,2220.0,10.36
3801,ART0004886,ODP17-05706,Tornitura,A20,RIS2,4.5,68.0,0.0,27906,ART0005652,4000.0,135.9
3802,ART0004886,ODP17-05706,Fresatura,A30,RIS9,2.0,42.5,12.0,27904,ART0005651,12.0,132.0
3803,ART0004886,ODP17-05706,Fresatura,A30,RIS9,2.0,42.5,12.0,27905,ART0005650,2220.0,10.36
3804,ART0004886,ODP17-05706,Fresatura,A30,RIS9,2.0,42.5,12.0,27906,ART0005652,4000.0,135.9
3805,ART0004889,ODP17-11123,Fresatura,A30,RIS9,2.0,42.5,0.0,33411,ART0005867,3.0,40.0
3806,ART0004889,ODP17-11123,Fresatura,A30,RIS1,2.5,68.0,12.0,33411,ART0005867,3.0,40.0
3807,ART0004889,ODP17-11123,Fresatura,A30,RIS4,0.5,51.0,3.0,33411,ART0005867,3.0,40.0
3808,ART0004889,ODP17-11123,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,33411,ART0005867,3.0,40.0
3809,ART0004898,ODP17-12282,Tornitura,A20,RIS14,2.0,51.0,13.0,33693,ART0005537,936.0,3.13
3810,ART0004898,ODP17-12282,Tornitura,A20,RIS14,1.0,51.0,0.0,33693,ART0005537,936.0,3.13
3811,ART0004898,ODP17-12282,Fresatura,A30,RIS9,0.75,42.5,13.0,33693,ART0005537,936.0,3.13
3812,ART0004898,ODP17-12282,Controllo qualità,CQ,RIS16,0.0,12.75,13.0,33693,ART0005537,936.0,3.13
3813,ART0004901,ODP17-12282,Tornitura,A20,RIS14,12.0,51.0,2.0,33694,ART0005181,624.0,3.44
3814,ART0004901,ODP17-12282,Controllo qualità,CQ,RIS16,0.0,12.75,12.0,33694,ART0005181,624.0,3.44
3815,ART0004901,ODP17-12282,Tornitura,A20,RIS14,-12.0,51.0,0.0,33694,ART0005181,624.0,3.44
3816,ART0004901,ODP17-12282,Tornitura,A20,RIS14,2.0,51.0,0.0,33694,ART0005181,624.0,3.44
3817,ART0004902,ODP17-12282,Tornitura,A20,RIS1,4.0,68.0,12.0,33695,ART0005488,1560.0,106.7
3818,ART0004902,ODP17-12282,Fresatura,A30,RIS1,0.0001,68.0,0.0,33695,ART0005488,1560.0,106.7
3819,ART0004902,ODP17-12282,Controllo qualità,CQ,RIS16,0.0,12.75,12.0,33695,ART0005488,1560.0,106.7
3820,ART0004904,ODP17-12282,Tornitura,A20,RIS2,1.75,68.0,4.0,33696,ART0001082,560.0,11.17
3821,ART0004904,ODP17-12282,Controllo qualità,CQ,RIS16,0.0,12.75,4.0,33696,ART0001082,560.0,11.17
3822,ART0004919,ODP17-12282,Fresatura,A30,RIS9,1.5,42.5,0.0,33697,ART0005880,915.0,26.97
3823,ART0004919,ODP17-12282,Fresatura,A30,RIS9,1.5,42.5,0.0,33698,ART0005857,420.0,4.47
3824,ART0004919,ODP17-12282,Saldatura,A11,RIS13,0.5,42.5,3.0,33697,ART0005880,915.0,26.97
3825,ART0004919,ODP17-12282,Saldatura,A11,RIS13,0.5,42.5,3.0,33698,ART0005857,420.0,4.47
3826,ART0004919,ODP17-12282,Fresatura,A30,RIS9,0.75,42.5,0.0,33697,ART0005880,915.0,26.97
3827,ART0004919,ODP17-12282,Fresatura,A30,RIS9,0.75,42.5,0.0,33698,ART0005857,420.0,4.47
3828,ART0004919,ODP17-12282,Fresatura,A30,RIS9,0.5,42.5,0.0,33697,ART0005880,915.0,26.97
3829,ART0004919,ODP17-12282,Fresatura,A30,RIS9,0.5,42.5,0.0,33698,ART0005857,420.0,4.47
3830,ART0004919,ODP17-12282,Fresatura,A30,RIS9,0.5,42.5,3.0,33697,ART0005880,915.0,26.97
3831,ART0004919,ODP17-12282,Fresatura,A30,RIS9,0.5,42.5,3.0,33698,ART0005857,420.0,4.47
3832,ART0004919,ODP17-12282,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,33697,ART0005880,915.0,26.97
3833,ART0004919,ODP17-12282,Controllo qualità,CQ,RIS16,0.0,12.75,3.0,33698,ART0005857,420.0,4.47
3834,ART0004924,ODP17-12282,Fresatura,A30,RIS9,0.5,42.5,0.0,33691,ART0005880,2745.0,80.91
3835,ART0004924,ODP17-12282,Fresatura,A30,RIS9,0.5,42.5,0.0,33692,ART0005857,1260.0,13.4
3836,ART0004924,ODP17-12282,Saldatura,A11,RIS13,1.5,42.5,9.0,33691,ART0005880,2745.0,80.91
3837,ART0004924,ODP17-12282,Saldatura,A11,RIS13,1.5,42.5,9.0,33692,ART0005857,1260.0,13.4
3838,ART0004924,ODP17-12282,Fresatura,A30,RIS9,3.5,42.5,9.0,33691,ART0005880,2745.0,80.91
3839,ART0004924,ODP17-12282,Fresatura,A30,RIS9,3.5,42.5,9.0,33692,ART0005857,1260.0,13.4
3840,ART0004924,ODP17-12282,Controllo qualità,CQ,RIS16,0.0,12.75,9.0,33691,ART0005880,2745.0,80.91
3841,ART0004924,ODP17-12282,Controllo qualità,CQ,RIS16,0.0,12.75,9.0,33692,ART0005857,1260.0,13.4
3842,ART0004941,ODP17-01515,Fresatura,A30,RIS9,4.0,42.5,0.0,24275,ART0005286,1800.0,55.68
3843,ART0004941,ODP17-01515,Fresatura,A30,RIS9,3.75,42.5,8.0,24275,ART0005286,1800.0,55.68
3844,ART0004942,ODP17-01515,Tornitura,A20,RIS14,2.5,51.0,8.0,24276,ART0005416,224.0,17.48
3845,ART0004942,ODP17-01515,Fresatura,A30,RIS9,2.15,42.5,8.0,24276,ART0005416,224.0,17.48
3846,ART0004942,ODP17-01515,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,24276,ART0005416,224.0,17.48
3847,ART0004944,ODP17-01515,Tornitura,A20,RIS2,1.75,68.0,8.0,24277,ART0005233,112.0,1.0
3848,ART0004944,ODP17-01515,Controllo qualità,CQ,RIS16,0.0,12.75,8.0,24277,ART0005233,112.0,1.0
3849,ART0004946,ODP17-01515,Fresatura,A30,RIS9,6.5,42.5,16.0,24278,ART0005417,1216.0,15.81
3850,ART0004946,ODP17-01515,Controllo qualità,CQ,RIS16,0.0,12.75,16.0,24278,ART0005417,1216.0,15.81
3851,ART0004947,ODP17-01515,Fresatura,A30,RIS9,2.83,42.5,8.0,24279,ART0005418,384.0,5.24
