,NrMovimento,Budget/cons,CodiceMP,NrArticolo,NrDocumento,QuantityMPImpiegata,ImportoCostoTOTALE
1055,46413,CONSUNTIVO,ART0001387,ART0000782,ODP18-05953,2.0,5.0
1056,46414,CONSUNTIVO,ART0003831,ART0000782,ODP18-05953,4.0,11.5
1057,46415,CONSUNTIVO,ART0005139,ART0000782,ODP18-05953,2.0,0.64
1058,46416,CONSUNTIVO,ART0002490,ART0000782,ODP18-05953,2.0,44.04
1059,46417,CONSUNTIVO,ART0005300,ART0000782,ODP18-05953,8.0,0.21
1060,46436,CONSUNTIVO,ART0001895,ART0000782,ODP18-06114,1.0,89.88
1061,46437,CONSUNTIVO,ART0001783,ART0000782,ODP18-06114,1.0,59.01
1062,46438,CONSUNTIVO,ART0001391,ART0000782,ODP18-06114,1.0,2.0
1063,46439,CONSUNTIVO,ART0001387,ART0000782,ODP18-06114,1.0,2.5
1064,46440,CONSUNTIVO,ART0003831,ART0000782,ODP18-06114,2.0,5.75
1065,46441,CONSUNTIVO,ART0005139,ART0000782,ODP18-06114,1.0,0.32
1066,46442,CONSUNTIVO,ART0002490,ART0000782,ODP18-06114,1.0,22.02
1067,46443,CONSUNTIVO,ART0005300,ART0000782,ODP18-06114,4.0,0.11
1068,51975,CONSUNTIVO,ART0001895,ART0000782,ODP18-08234,2.0,179.75
1069,51976,CONSUNTIVO,ART0001783,ART0000782,ODP18-08234,2.0,118.03
1070,51977,CONSUNTIVO,ART0001391,ART0000782,ODP18-08234,2.0,4.0
1071,51978,CONSUNTIVO,ART0001387,ART0000782,ODP18-08234,2.0,5.0
1072,51979,CONSUNTIVO,ART0003831,ART0000782,ODP18-08234,4.0,11.5
1073,51980,CONSUNTIVO,ART0005139,ART0000782,ODP18-08234,2.0,0.64
1074,51981,CONSUNTIVO,ART0002490,ART0000782,ODP18-08234,2.0,54.95
1075,51982,CONSUNTIVO,ART0005300,ART0000782,ODP18-08234,8.0,0.21
1076,53158,CONSUNTIVO,ART0001895,ART0000782,ODP18-08749,1.0,114.69
1077,53159,CONSUNTIVO,ART0001783,ART0000782,ODP18-08749,1.0,69.0
1078,53160,CONSUNTIVO,ART0001391,ART0000782,ODP18-08749,1.0,2.0
1079,53161,CONSUNTIVO,ART0001387,ART0000782,ODP18-08749,1.0,2.5
1080,53162,CONSUNTIVO,ART0003831,ART0000782,ODP18-08749,2.0,5.75
1081,53163,CONSUNTIVO,ART0005139,ART0000782,ODP18-08749,1.0,0.32
1082,53164,CONSUNTIVO,ART0002490,ART0000782,ODP18-08749,1.0,27.47
1083,53165,CONSUNTIVO,ART0005300,ART0000782,ODP18-08749,4.0,0.11
1084,53227,CONSUNTIVO,ART0001895,ART0000782,ODP18-08454,1.0,89.87
1085,53228,CONSUNTIVO,ART0001783,ART0000782,ODP18-08454,1.0,59.01
1086,53229,CONSUNTIVO,ART0001391,ART0000782,ODP18-08454,1.0,2.0
1087,53230,CONSUNTIVO,ART0001387,ART0000782,ODP18-08454,1.0,2.5
1088,53231,CONSUNTIVO,ART0003831,ART0000782,ODP18-08454,2.0,5.75
1089,53232,CONSUNTIVO,ART0005139,ART0000782,ODP18-08454,1.0,0.32
1090,53233,CONSUNTIVO,ART0002490,ART0000782,ODP18-08454,1.0,27.47
1091,53234,CONSUNTIVO,ART0005300,ART0000782,ODP18-08454,4.0,0.11
1092,54621,CONSUNTIVO,ART0001895,ART0000782,ODP19-00104,1.0,114.69
1093,54622,CONSUNTIVO,ART0001783,ART0000782,ODP19-00104,1.0,69.0
1094,54623,CONSUNTIVO,ART0001391,ART0000782,ODP19-00104,1.0,2.0
1095,54624,CONSUNTIVO,ART0001387,ART0000782,ODP19-00104,1.0,2.5
1096,54625,CONSUNTIVO,ART0003831,ART0000782,ODP19-00104,2.0,5.75
1097,54626,CONSUNTIVO,ART0005139,ART0000782,ODP19-00104,1.0,0.32
1098,54627,CONSUNTIVO,ART0002490,ART0000782,ODP19-00104,1.0,27.47
1099,54628,CONSUNTIVO,ART0005300,ART0000782,ODP19-00104,4.0,0.11
1100,54745,CONSUNTIVO,ART0001895,ART0000782,ODP18-07543,1.0,114.69
1101,54746,CONSUNTIVO,ART0001783,ART0000782,ODP18-07543,1.0,69.0
1102,54747,CONSUNTIVO,ART0001391,ART0000782,ODP18-07543,1.0,2.0
1103,54748,CONSUNTIVO,ART0001387,ART0000782,ODP18-07543,1.0,2.5
1104,54749,CONSUNTIVO,ART0003831,ART0000782,ODP18-07543,2.0,5.75
1105,54750,CONSUNTIVO,ART0005139,ART0000782,ODP18-07543,1.0,0.32
1106,54751,CONSUNTIVO,ART0002490,ART0000782,ODP18-07543,1.0,27.47
1107,54752,CONSUNTIVO,ART0005300,ART0000782,ODP18-07543,4.0,0.11
1108,56017,CONSUNTIVO,ART0001895,ART0000782,ODP19-01669,1.0,114.69
1109,56018,CONSUNTIVO,ART0001783,ART0000782,ODP19-01669,1.0,69.0
1110,56019,CONSUNTIVO,ART0001391,ART0000782,ODP19-01669,1.0,2.0
1111,56020,CONSUNTIVO,ART0001387,ART0000782,ODP19-01669,1.0,2.5
1112,56021,CONSUNTIVO,ART0003831,ART0000782,ODP19-01669,2.0,5.75
1113,56022,CONSUNTIVO,ART0005139,ART0000782,ODP19-01669,1.0,0.32
1114,56023,CONSUNTIVO,ART0002490,ART0000782,ODP19-01669,1.0,27.47
1115,56024,CONSUNTIVO,ART0005300,ART0000782,ODP19-01669,4.0,0.11
1116,57085,CONSUNTIVO,ART0001895,ART0000782,ODP19-01899,1.0,114.69
1117,57086,CONSUNTIVO,ART0001783,ART0000782,ODP19-01899,1.0,69.0
1118,57087,CONSUNTIVO,ART0001391,ART0000782,ODP19-01899,1.0,2.0
1119,57088,CONSUNTIVO,ART0001387,ART0000782,ODP19-01899,1.0,2.5
1120,57089,CONSUNTIVO,ART0003831,ART0000782,ODP19-01899,2.0,5.75
1121,57090,CONSUNTIVO,ART0005139,ART0000782,ODP19-01899,1.0,0.32
1122,57091,CONSUNTIVO,ART0002490,ART0000782,ODP19-01899,1.0,20.47
1123,57092,CONSUNTIVO,ART0006224,ART0000782,ODP19-01899,4.0,0.11
1124,57584,CONSUNTIVO,ART0001895,ART0000782,ODP19-01987,2.0,229.38
1125,57585,CONSUNTIVO,ART0001783,ART0000782,ODP19-01987,2.0,138.0
1126,57586,CONSUNTIVO,ART0001391,ART0000782,ODP19-01987,2.0,4.0
1127,57587,CONSUNTIVO,ART0001387,ART0000782,ODP19-01987,2.0,5.0
1128,57588,CONSUNTIVO,ART0003831,ART0000782,ODP19-01987,4.0,11.5
1129,57589,CONSUNTIVO,ART0005139,ART0000782,ODP19-01987,2.0,0.64
1130,57590,CONSUNTIVO,ART0002490,ART0000782,ODP19-01987,2.0,54.95
1131,57591,CONSUNTIVO,ART0006224,ART0000782,ODP19-01987,8.0,0.22
1132,57985,CONSUNTIVO,ART0001895,ART0000782,ODP19-01726,3.0,344.07
1133,57986,CONSUNTIVO,ART0001783,ART0000782,ODP19-01726,3.0,207.0
1134,57987,CONSUNTIVO,ART0001391,ART0000782,ODP19-01726,3.0,6.0
1135,57988,CONSUNTIVO,ART0001387,ART0000782,ODP19-01726,3.0,7.5
1136,57989,CONSUNTIVO,ART0003831,ART0000782,ODP19-01726,6.0,17.25
1137,57990,CONSUNTIVO,ART0005139,ART0000782,ODP19-01726,3.0,0.97
1138,57991,CONSUNTIVO,ART0002490,ART0000782,ODP19-01726,3.0,61.42
1139,57992,CONSUNTIVO,ART0006224,ART0000782,ODP19-01726,12.0,0.33
1140,24502,BUDGET,ART0001898,ART0000783,ODP17-01982,4.0,649.79
1141,24503,BUDGET,ART0001786,ART0000783,ODP17-01982,4.0,186.33
1142,24504,BUDGET,ART0001391,ART0000783,ODP17-01982,4.0,11.04
1143,24505,BUDGET,ART0001387,ART0000783,ODP17-01982,4.0,5.0
1144,24506,BUDGET,ART0005139,ART0000783,ODP17-01982,4.0,1.29
1145,24507,BUDGET,ART0003831,ART0000783,ODP17-01982,12.0,30.0
1146,24508,BUDGET,ART0002504,ART0000783,ODP17-01982,4.0,155.38
1147,25236,BUDGET,ART0001898,ART0000783,ODP17-03148,2.0,324.9
1148,25237,BUDGET,ART0001786,ART0000783,ODP17-03148,2.0,91.76
1149,25238,BUDGET,ART0001391,ART0000783,ODP17-03148,2.0,5.59
1150,25239,BUDGET,ART0001387,ART0000783,ODP17-03148,2.0,4.27
1151,25240,BUDGET,ART0005139,ART0000783,ODP17-03148,2.0,0.64
1152,25241,BUDGET,ART0003831,ART0000783,ODP17-03148,6.0,15.0
1153,25242,BUDGET,ART0002504,ART0000783,ODP17-03148,2.0,81.9
1154,25656,BUDGET,ART0001898,ART0000783,ODP17-02529,6.0,900.14
1155,25657,BUDGET,ART0001786,ART0000783,ODP17-02529,6.0,244.7
1156,25658,BUDGET,ART0001391,ART0000783,ODP17-02529,6.0,16.96
1157,25659,BUDGET,ART0001387,ART0000783,ODP17-02529,6.0,18.13
1158,25660,BUDGET,ART0005139,ART0000783,ODP17-02529,6.0,1.93
1159,25661,BUDGET,ART0003831,ART0000783,ODP17-02529,18.0,45.0
1160,25662,BUDGET,ART0002504,ART0000783,ODP17-02529,6.0,177.52
1161,32414,BUDGET,ART0001898,ART0000783,ODP17-09806,2.0,471.49
1162,32415,BUDGET,ART0001786,ART0000783,ODP17-09806,2.0,81.57
1163,32416,BUDGET,ART0001391,ART0000783,ODP17-09806,2.0,5.65
1164,32417,BUDGET,ART0001387,ART0000783,ODP17-09806,2.0,6.04
1165,32418,BUDGET,ART0005139,ART0000783,ODP17-09806,2.0,0.64
1166,32419,BUDGET,ART0003831,ART0000783,ODP17-09806,6.0,17.25
1167,32420,BUDGET,ART0002504,ART0000783,ODP17-09806,2.0,59.17
1168,34654,BUDGET,ART0001898,ART0000783,ODP17-13768,2.0,414.5
1169,34655,BUDGET,ART0001786,ART0000783,ODP17-13768,2.0,99.77
1170,34656,BUDGET,ART0001391,ART0000783,ODP17-13768,2.0,5.65
1171,34657,BUDGET,ART0001387,ART0000783,ODP17-13768,2.0,6.04
1172,34658,BUDGET,ART0005139,ART0000783,ODP17-13768,2.0,0.64
1173,34659,BUDGET,ART0003831,ART0000783,ODP17-13768,6.0,17.25
1174,34660,BUDGET,ART0002504,ART0000783,ODP17-13768,2.0,63.28
1175,38422,CONSUNTIVO,ART0001898,ART0000783,ODP18-02069,2.0,286.16
1176,38423,CONSUNTIVO,ART0001786,ART0000783,ODP18-02069,2.0,96.56
1177,38424,CONSUNTIVO,ART0001391,ART0000783,ODP18-02069,2.0,4.0
1178,38425,CONSUNTIVO,ART0001387,ART0000783,ODP18-02069,2.0,5.0
1179,38426,CONSUNTIVO,ART0005139,ART0000783,ODP18-02069,2.0,0.64
1180,38427,CONSUNTIVO,ART0003831,ART0000783,ODP18-02069,6.0,17.25
1181,38428,CONSUNTIVO,ART0002504,ART0000783,ODP18-02069,2.0,63.28
1182,39997,CONSUNTIVO,ART0001898,ART0000783,ODP18-02618,5.0,715.39
1183,39998,CONSUNTIVO,ART0001786,ART0000783,ODP18-02618,5.0,358.97
1184,39999,CONSUNTIVO,ART0001391,ART0000783,ODP18-02618,5.0,10.0
1185,40000,CONSUNTIVO,ART0001387,ART0000783,ODP18-02618,5.0,12.5
1186,40001,CONSUNTIVO,ART0005139,ART0000783,ODP18-02618,5.0,1.61
1187,40002,CONSUNTIVO,ART0003831,ART0000783,ODP18-02618,15.0,43.13
1188,40003,CONSUNTIVO,ART0002504,ART0000783,ODP18-02618,5.0,221.54
1189,41055,CONSUNTIVO,ART0001898,ART0000783,ODP18-03608,2.0,244.99
1190,41056,CONSUNTIVO,ART0001786,ART0000783,ODP18-03608,2.0,96.56
1191,41057,CONSUNTIVO,ART0001391,ART0000783,ODP18-03608,2.0,4.0
1192,41058,CONSUNTIVO,ART0001387,ART0000783,ODP18-03608,2.0,5.0
1193,41059,CONSUNTIVO,ART0005139,ART0000783,ODP18-03608,2.0,0.64
1194,41060,CONSUNTIVO,ART0003831,ART0000783,ODP18-03608,6.0,17.25
1195,41061,CONSUNTIVO,ART0002504,ART0000783,ODP18-03608,2.0,63.28
1196,48470,CONSUNTIVO,ART0001898,ART0000783,ODP18-06821,2.0,244.99
1197,48471,CONSUNTIVO,ART0001786,ART0000783,ODP18-06821,2.0,119.25
1198,48472,CONSUNTIVO,ART0001391,ART0000783,ODP18-06821,2.0,4.0
1199,48473,CONSUNTIVO,ART0001387,ART0000783,ODP18-06821,2.0,5.0
1200,48474,CONSUNTIVO,ART0005139,ART0000783,ODP18-06821,2.0,0.64
1201,48475,CONSUNTIVO,ART0003831,ART0000783,ODP18-06821,6.0,17.25
1202,48476,CONSUNTIVO,ART0002504,ART0000783,ODP18-06821,2.0,88.62
1203,49318,CONSUNTIVO,ART0001898,ART0000783,ODP18-07754,2.0,244.99
1204,49319,CONSUNTIVO,ART0001786,ART0000783,ODP18-07754,2.0,131.41
1205,49320,CONSUNTIVO,ART0001391,ART0000783,ODP18-07754,2.0,4.0
1206,49321,CONSUNTIVO,ART0001387,ART0000783,ODP18-07754,2.0,5.0
1207,49322,CONSUNTIVO,ART0005139,ART0000783,ODP18-07754,2.0,0.64
1208,49323,CONSUNTIVO,ART0003831,ART0000783,ODP18-07754,6.0,17.25
1209,49324,CONSUNTIVO,ART0002504,ART0000783,ODP18-07754,2.0,61.73
1210,49349,CONSUNTIVO,ART0001898,ART0000783,ODP18-07175,2.0,244.99
1211,49350,CONSUNTIVO,ART0001786,ART0000783,ODP18-07175,2.0,119.25
1212,49351,CONSUNTIVO,ART0001391,ART0000783,ODP18-07175,2.0,4.0
1213,49352,CONSUNTIVO,ART0001387,ART0000783,ODP18-07175,2.0,5.0
1214,49353,CONSUNTIVO,ART0005139,ART0000783,ODP18-07175,2.0,0.64
1215,49354,CONSUNTIVO,ART0003831,ART0000783,ODP18-07175,6.0,17.25
1216,49355,CONSUNTIVO,ART0002504,ART0000783,ODP18-07175,2.0,61.73
1217,54676,CONSUNTIVO,ART0001898,ART0000783,ODP19-00902,3.0,449.84
1218,54677,CONSUNTIVO,ART0001786,ART0000783,ODP19-00902,3.0,178.87
1219,54678,CONSUNTIVO,ART0001391,ART0000783,ODP19-00902,3.0,6.0
1220,54679,CONSUNTIVO,ART0001387,ART0000783,ODP19-00902,3.0,7.5
1221,54680,CONSUNTIVO,ART0005139,ART0000783,ODP19-00902,3.0,0.97
1222,54681,CONSUNTIVO,ART0003831,ART0000783,ODP19-00902,9.0,25.88
1223,54682,CONSUNTIVO,ART0002504,ART0000783,ODP19-00902,3.0,92.59
1224,59274,CONSUNTIVO,ART0001898,ART0000783,ODP19-02906,3.0,425.51
1225,59275,CONSUNTIVO,ART0001786,ART0000783,ODP19-02906,3.0,170.02
1226,59276,CONSUNTIVO,ART0001391,ART0000783,ODP19-02906,3.0,6.0
1227,59277,CONSUNTIVO,ART0001387,ART0000783,ODP19-02906,3.0,7.5
1228,59278,CONSUNTIVO,ART0005139,ART0000783,ODP19-02906,3.0,0.97
1229,59279,CONSUNTIVO,ART0003831,ART0000783,ODP19-02906,9.0,25.88
1230,59280,CONSUNTIVO,ART0002504,ART0000783,ODP19-02906,3.0,155.26
1231,59281,CONSUNTIVO,ART0001898,ART0000783,ODP19-02843,2.0,275.56
1232,59282,CONSUNTIVO,ART0001786,ART0000783,ODP19-02843,2.0,113.35
1233,59283,CONSUNTIVO,ART0001391,ART0000783,ODP19-02843,2.0,4.0
1234,59284,CONSUNTIVO,ART0001387,ART0000783,ODP19-02843,2.0,5.0
1235,59285,CONSUNTIVO,ART0005139,ART0000783,ODP19-02843,2.0,0.64
1236,59286,CONSUNTIVO,ART0003831,ART0000783,ODP19-02843,6.0,17.25
1237,59287,CONSUNTIVO,ART0002504,ART0000783,ODP19-02843,2.0,103.51
1238,61906,CONSUNTIVO,ART0001898,ART0000783,ODP19-03922,2.0,275.56
1239,61907,CONSUNTIVO,ART0001786,ART0000783,ODP19-03922,2.0,112.44
1240,61908,CONSUNTIVO,ART0001391,ART0000783,ODP19-03922,2.0,4.0
1241,61909,CONSUNTIVO,ART0001387,ART0000783,ODP19-03922,2.0,5.0
1242,61910,CONSUNTIVO,ART0005139,ART0000783,ODP19-03922,2.0,0.66
1243,61911,CONSUNTIVO,ART0003831,ART0000783,ODP19-03922,6.0,17.25
1244,61912,CONSUNTIVO,ART0002504,ART0000783,ODP19-03922,2.0,103.51
1245,65535,CONSUNTIVO,ART0001898,ART0000783,ODP19-05955,2.0,361.34
1246,65536,CONSUNTIVO,ART0001786,ART0000783,ODP19-05955,2.0,112.44
1247,65537,CONSUNTIVO,ART0001391,ART0000783,ODP19-05955,2.0,4.0
1248,65538,CONSUNTIVO,ART0001387,ART0000783,ODP19-05955,2.0,5.0
1249,65539,CONSUNTIVO,ART0005139,ART0000783,ODP19-05955,2.0,0.64
1250,65540,CONSUNTIVO,ART0003831,ART0000783,ODP19-05955,6.0,17.25
1251,65541,CONSUNTIVO,ART0002504,ART0000783,ODP19-05955,2.0,109.16
1252,66566,CONSUNTIVO,ART0001898,ART0000783,ODP19-06431,3.0,490.26
1253,66567,CONSUNTIVO,ART0001786,ART0000783,ODP19-06431,3.0,148.25
1254,66568,CONSUNTIVO,ART0001391,ART0000783,ODP19-06431,3.0,6.0
1255,66569,CONSUNTIVO,ART0001387,ART0000783,ODP19-06431,3.0,7.88
1256,66570,CONSUNTIVO,ART0005139,ART0000783,ODP19-06431,3.0,0.97
1257,66571,CONSUNTIVO,ART0003831,ART0000783,ODP19-06431,9.0,25.88
1258,66572,CONSUNTIVO,ART0002504,ART0000783,ODP19-06431,3.0,158.01
1259,66573,CONSUNTIVO,ART0001898,ART0000783,ODP19-06490,2.0,361.34
1260,66574,CONSUNTIVO,ART0001786,ART0000783,ODP19-06490,2.0,105.64
1261,66575,CONSUNTIVO,ART0001391,ART0000783,ODP19-06490,2.0,4.0
1262,66576,CONSUNTIVO,ART0001387,ART0000783,ODP19-06490,2.0,5.13
1263,66577,CONSUNTIVO,ART0005139,ART0000783,ODP19-06490,2.0,0.65
1264,66578,CONSUNTIVO,ART0003831,ART0000783,ODP19-06490,6.0,17.25
1265,66579,CONSUNTIVO,ART0002504,ART0000783,ODP19-06490,2.0,107.25
1266,66580,CONSUNTIVO,ART0005305,ART0000783,ODP19-06490,8.0,0.23
1267,27463,BUDGET,ART0001788,ART0000784,ODP17-04558,2.0,485.01
1268,27464,BUDGET,ART0001873,ART0000784,ODP17-04558,2.0,547.86
1269,27465,BUDGET,ART0001426,ART0000784,ODP17-04558,2.0,50.0
1270,27466,BUDGET,ART0003831,ART0000784,ODP17-04558,6.0,15.0
1271,27467,BUDGET,ART0005139,ART0000784,ODP17-04558,2.0,0.64
1272,27468,BUDGET,ART0003841,ART0000784,ODP17-04558,4.0,19.0
1273,29941,BUDGET,ART0001788,ART0000784,ODP17-08762,5.0,849.99
1274,29942,BUDGET,ART0001873,ART0000784,ODP17-08762,5.0,973.65
1275,29943,BUDGET,ART0001426,ART0000784,ODP17-08762,5.0,12.5
1276,29944,BUDGET,ART0003831,ART0000784,ODP17-08762,15.0,37.5
1277,29945,BUDGET,ART0005139,ART0000784,ODP17-08762,5.0,1.61
1278,29946,BUDGET,ART0003841,ART0000784,ODP17-08762,10.0,47.5
1279,44952,CONSUNTIVO,ART0001788,ART0000784,ODP18-05312,5.0,621.04
1280,44953,CONSUNTIVO,ART0001873,ART0000784,ODP18-05312,5.0,788.79
1281,44954,CONSUNTIVO,ART0001426,ART0000784,ODP18-05312,5.0,15.63
1282,44955,CONSUNTIVO,ART0003831,ART0000784,ODP18-05312,15.0,43.13
1283,44956,CONSUNTIVO,ART0005139,ART0000784,ODP18-05312,5.0,1.61
1284,44957,CONSUNTIVO,ART0003841,ART0000784,ODP18-05312,10.0,77.0
1285,59290,CONSUNTIVO,ART0001788,ART0000784,ODP19-02549,5.0,621.04
1286,59291,CONSUNTIVO,ART0001873,ART0000784,ODP19-02549,5.0,788.79
1287,59292,CONSUNTIVO,ART0001426,ART0000784,ODP19-02549,5.0,15.63
1288,59293,CONSUNTIVO,ART0003831,ART0000784,ODP19-02549,15.0,43.13
1289,59294,CONSUNTIVO,ART0005139,ART0000784,ODP19-02549,5.0,1.62
1290,59295,CONSUNTIVO,ART0003841,ART0000784,ODP19-02549,10.0,77.0
1291,66180,CONSUNTIVO,ART0001788,ART0000784,ODP19-05954,5.0,784.19
1292,66181,CONSUNTIVO,ART0001873,ART0000784,ODP19-05954,5.0,866.64
1293,66182,CONSUNTIVO,ART0001426,ART0000784,ODP19-05954,5.0,15.63
1294,66183,CONSUNTIVO,ART0003831,ART0000784,ODP19-05954,15.0,43.13
1295,66184,CONSUNTIVO,ART0005139,ART0000784,ODP19-05954,5.0,1.61
1296,66185,CONSUNTIVO,ART0003841,ART0000784,ODP19-05954,10.0,73.24
1297,26135,BUDGET,ART0001913,ART0000786,ODP17-03579,1.0,247.45
1298,26136,BUDGET,ART0001786,ART0000786,ODP17-03579,1.0,45.88
1299,26137,BUDGET,ART0001391,ART0000786,ODP17-03579,1.0,2.83
1300,26138,BUDGET,ART0001387,ART0000786,ODP17-03579,1.0,3.02
1301,26139,BUDGET,ART0005139,ART0000786,ODP17-03579,1.0,0.32
1302,26140,BUDGET,ART0003831,ART0000786,ODP17-03579,3.0,7.5
1303,26141,BUDGET,ART0002504,ART0000786,ODP17-03579,1.0,40.95
1304,28045,BUDGET,ART0001913,ART0000786,ODP17-05735,1.0,210.02
1305,28046,BUDGET,ART0001786,ART0000786,ODP17-05735,1.0,45.88
1306,28047,BUDGET,ART0001391,ART0000786,ODP17-05735,1.0,2.83
1307,28048,BUDGET,ART0001387,ART0000786,ODP17-05735,1.0,3.02
1308,28049,BUDGET,ART0005139,ART0000786,ODP17-05735,1.0,0.32
1309,28050,BUDGET,ART0003831,ART0000786,ODP17-05735,3.0,7.5
1310,28051,BUDGET,ART0002504,ART0000786,ODP17-05735,1.0,29.59
1311,28554,BUDGET,ART0001913,ART0000786,ODP17-07201,1.0,197.52
1312,28555,BUDGET,ART0001786,ART0000786,ODP17-07201,1.0,45.88
1313,28556,BUDGET,ART0001391,ART0000786,ODP17-07201,1.0,2.83
1314,28557,BUDGET,ART0001387,ART0000786,ODP17-07201,1.0,3.02
1315,28558,BUDGET,ART0005139,ART0000786,ODP17-07201,1.0,0.32
1316,28559,BUDGET,ART0003831,ART0000786,ODP17-07201,3.0,7.5
1317,28560,BUDGET,ART0002504,ART0000786,ODP17-07201,1.0,29.59
1318,30860,BUDGET,ART0001913,ART0000786,ODP17-09148,2.0,357.55
1319,30861,BUDGET,ART0001786,ART0000786,ODP17-09148,2.0,81.57
1320,30862,BUDGET,ART0001391,ART0000786,ODP17-09148,2.0,5.65
1321,30863,BUDGET,ART0001387,ART0000786,ODP17-09148,2.0,6.04
1322,30864,BUDGET,ART0005139,ART0000786,ODP17-09148,2.0,0.64
1323,30865,BUDGET,ART0003831,ART0000786,ODP17-09148,6.0,16.88
1324,30866,BUDGET,ART0002504,ART0000786,ODP17-09148,2.0,59.17
1325,33253,BUDGET,ART0001913,ART0000786,ODP17-10757,3.0,859.74
1326,33254,BUDGET,ART0001786,ART0000786,ODP17-10757,3.0,149.66
1327,33255,BUDGET,ART0001391,ART0000786,ODP17-10757,3.0,8.48
1328,33256,BUDGET,ART0001387,ART0000786,ODP17-10757,3.0,9.07
1329,33257,BUDGET,ART0005139,ART0000786,ODP17-10757,3.0,0.67
1330,33258,BUDGET,ART0003831,ART0000786,ODP17-10757,9.0,25.88
1331,33259,BUDGET,ART0002504,ART0000786,ODP17-10757,3.0,88.76
1332,38181,CONSUNTIVO,ART0001913,ART0000786,ODP18-01819,1.0,236.0
1333,38182,CONSUNTIVO,ART0001786,ART0000786,ODP18-01819,1.0,49.89
1334,38183,CONSUNTIVO,ART0001391,ART0000786,ODP18-01819,1.0,2.0
1335,38184,CONSUNTIVO,ART0001387,ART0000786,ODP18-01819,1.0,2.5
1336,38185,CONSUNTIVO,ART0005139,ART0000786,ODP18-01819,1.0,0.32
1337,38186,CONSUNTIVO,ART0003831,ART0000786,ODP18-01819,3.0,8.63
1338,38187,CONSUNTIVO,ART0002504,ART0000786,ODP18-01819,1.0,29.59
1339,38272,CONSUNTIVO,ART0001913,ART0000786,ODP18-02083,1.0,236.0
1340,38273,CONSUNTIVO,ART0001786,ART0000786,ODP18-02083,1.0,48.28
1341,38274,CONSUNTIVO,ART0001391,ART0000786,ODP18-02083,1.0,2.0
1342,38275,CONSUNTIVO,ART0001387,ART0000786,ODP18-02083,1.0,2.5
1343,38276,CONSUNTIVO,ART0005139,ART0000786,ODP18-02083,1.0,0.32
1344,38277,CONSUNTIVO,ART0003831,ART0000786,ODP18-02083,3.0,8.63
1345,38278,CONSUNTIVO,ART0002504,ART0000786,ODP18-02083,1.0,31.64
1346,47470,CONSUNTIVO,ART0001913,ART0000786,ODP18-06590,2.0,281.79
1347,47471,CONSUNTIVO,ART0001786,ART0000786,ODP18-06590,2.0,143.59
1348,47472,CONSUNTIVO,ART0001391,ART0000786,ODP18-06590,2.0,4.0
1349,47473,CONSUNTIVO,ART0001387,ART0000786,ODP18-06590,2.0,5.0
1350,47474,CONSUNTIVO,ART0005139,ART0000786,ODP18-06590,2.0,0.64
1351,47475,CONSUNTIVO,ART0003831,ART0000786,ODP18-06590,6.0,17.25
1352,47476,CONSUNTIVO,ART0002504,ART0000786,ODP18-06590,2.0,88.62
1353,50535,CONSUNTIVO,ART0001913,ART0000786,ODP18-08141,1.0,140.89
1354,50536,CONSUNTIVO,ART0001786,ART0000786,ODP18-08141,1.0,59.62
1355,50537,CONSUNTIVO,ART0001391,ART0000786,ODP18-08141,1.0,2.0
1356,50538,CONSUNTIVO,ART0001387,ART0000786,ODP18-08141,1.0,2.5
1357,50539,CONSUNTIVO,ART0005139,ART0000786,ODP18-08141,1.0,0.32
1358,50540,CONSUNTIVO,ART0003831,ART0000786,ODP18-08141,3.0,8.63
1359,50541,CONSUNTIVO,ART0002504,ART0000786,ODP18-08141,1.0,30.86
1360,66063,CONSUNTIVO,ART0001913,ART0000786,ODP19-06056,1.0,247.75
1361,66064,CONSUNTIVO,ART0001786,ART0000786,ODP19-06056,1.0,56.22
1362,66065,CONSUNTIVO,ART0001391,ART0000786,ODP19-06056,1.0,2.0
1363,66066,CONSUNTIVO,ART0001387,ART0000786,ODP19-06056,1.0,2.5
1364,66067,CONSUNTIVO,ART0005139,ART0000786,ODP19-06056,1.0,0.32
1365,66068,CONSUNTIVO,ART0003831,ART0000786,ODP19-06056,3.0,8.63
1366,66069,CONSUNTIVO,ART0002504,ART0000786,ODP19-06056,1.0,54.58
1367,21684,BUDGET,ART0001929,ART0000788,ODP16-16812,1.0,126.01
1368,21685,BUDGET,ART0001820,ART0000788,ODP16-16812,1.0,52.71
1369,21686,BUDGET,ART0005137,ART0000788,ODP16-16812,1.0,0.0
1370,21687,BUDGET,ART0005138,ART0000788,ODP16-16812,1.0,0.0
1371,21688,BUDGET,ART0005139,ART0000788,ODP16-16812,1.0,0.32
1372,21689,BUDGET,ART0003831,ART0000788,ODP16-16812,2.0,5.0
1373,29402,BUDGET,ART0001929,ART0000788,ODP17-08662,1.0,126.01
1374,29403,BUDGET,ART0001820,ART0000788,ODP17-08662,1.0,52.71
1375,29404,BUDGET,ART0005137,ART0000788,ODP17-08662,1.0,0.0
1376,29405,BUDGET,ART0005138,ART0000788,ODP17-08662,1.0,0.0
1377,29406,BUDGET,ART0005139,ART0000788,ODP17-08662,1.0,0.32
1378,29407,BUDGET,ART0003831,ART0000788,ODP17-08662,2.0,5.0
1379,33212,BUDGET,ART0001929,ART0000788,ODP17-10688,1.0,198.56
