,NrMovimento,Budget/cons,CodiceMP,NrArticolo,NrDocumento,QuantityMPImpiegata,ImportoCostoTOTALE
2690,44804,CONSUNTIVO,ART0004156,ART0004104,ODP18-05515,3.0,3.75
2691,44805,CONSUNTIVO,ART0005271,ART0004104,ODP18-05515,6.0,52.86
2692,44806,CONSUNTIVO,ART0005273,ART0003940,ODP18-05515,720.0,428.71
2693,44857,CONSUNTIVO,ART0001076,ART0001794,ODP18-05325,728.0,263.76
2694,44864,CONSUNTIVO,ART0001076,ART0001794,ODP18-05764,460.0,169.27
2695,44865,CONSUNTIVO,ART0005416,ART0001272,ODP18-05328,1789.0,168.16
2696,44866,CONSUNTIVO,ART0005395,ART0003277,ODP18-05328,774.0,8.12
2697,44869,CONSUNTIVO,ART0004157,ART0005136,ODP18-05899,1.0,20.7
2698,44870,CONSUNTIVO,ART0004158,ART0005136,ODP18-05899,1.0,12.04
2699,44871,CONSUNTIVO,ART0006021,ART0005136,ODP18-05899,1.0,0.31
2700,44872,CONSUNTIVO,ART0004147,ART0005136,ODP18-05899,1.0,15.5
2701,44873,CONSUNTIVO,ART0004148,ART0005136,ODP18-05899,1.0,14.9
2702,44874,CONSUNTIVO,ART0004149,ART0005136,ODP18-05899,1.0,1.73
2703,44875,CONSUNTIVO,ART0004150,ART0005136,ODP18-05899,1.0,2.78
2704,44876,CONSUNTIVO,ART0004151,ART0005136,ODP18-05899,1.0,2.52
2705,44877,CONSUNTIVO,ART0004152,ART0005136,ODP18-05899,1.0,16.36
2706,44878,CONSUNTIVO,ART0004153,ART0005136,ODP18-05899,1.0,9.6
2707,44879,CONSUNTIVO,ART0004155,ART0005136,ODP18-05899,1.0,1.35
2708,44880,CONSUNTIVO,ART0004156,ART0005136,ODP18-05899,1.0,1.25
2709,44881,CONSUNTIVO,ART0004159,ART0005136,ODP18-05899,1.0,0.7
2710,44882,CONSUNTIVO,ART0004154,ART0005136,ODP18-05899,1.0,0.35
2711,44883,CONSUNTIVO,ART0005259,ART0005136,ODP18-05899,1.0,1.0
2712,44884,CONSUNTIVO,ART0004198,ART0005136,ODP18-05899,1.0,25.08
2713,44885,CONSUNTIVO,ART0005271,ART0005136,ODP18-05899,2.0,17.62
2714,44947,CONSUNTIVO,ART0001877,ART0000756,ODP18-05312,5.0,567.82
2715,44948,CONSUNTIVO,ART0001765,ART0000756,ODP18-05312,5.0,364.21
2716,44949,CONSUNTIVO,ART0001429,ART0000756,ODP18-05312,10.0,50.0
2717,44950,CONSUNTIVO,ART0005140,ART0000756,ODP18-05312,15.0,25.86
2718,44951,CONSUNTIVO,ART0005141,ART0000756,ODP18-05312,5.0,2.57
2719,44952,CONSUNTIVO,ART0001788,ART0000784,ODP18-05312,5.0,621.04
2720,44953,CONSUNTIVO,ART0001873,ART0000784,ODP18-05312,5.0,788.79
2721,44954,CONSUNTIVO,ART0001426,ART0000784,ODP18-05312,5.0,15.63
2722,44955,CONSUNTIVO,ART0003831,ART0000784,ODP18-05312,15.0,43.13
2723,44956,CONSUNTIVO,ART0005139,ART0000784,ODP18-05312,5.0,1.61
2724,44957,CONSUNTIVO,ART0003841,ART0000784,ODP18-05312,10.0,77.0
2725,44958,CONSUNTIVO,ART0001883,ART0000847,ODP18-05312,3.0,416.97
2726,44959,CONSUNTIVO,ART0001770,ART0000847,ODP18-05312,6.0,300.43
2727,44960,CONSUNTIVO,ART0003838,ART0000847,ODP18-05312,30.0,44.86
2728,44961,CONSUNTIVO,ART0001424,ART0000847,ODP18-05312,3.0,18.75
2729,44962,CONSUNTIVO,ART0001400,ART0000847,ODP18-05312,3.0,6.62
2730,44963,CONSUNTIVO,ART0001401,ART0000847,ODP18-05312,3.0,7.26
2731,44964,CONSUNTIVO,ART0005772,ART0000847,ODP18-05312,3.0,0.32
2732,44965,CONSUNTIVO,ART0006237,ART0002109,ODP18-05312,499.0,0.0
2733,44966,CONSUNTIVO,ART0005354,ART0002740,ODP18-05312,2940.0,82.32
2734,44967,CONSUNTIVO,ART0005154,ART0001877,ODP18-05312,1370.0,85.62
2735,44968,CONSUNTIVO,ART0005165,ART0001765,ODP18-05312,600.0,365.91
2736,44969,CONSUNTIVO,ART0005216,ART0001429,ODP18-05312,20.0,0.0
2737,44970,CONSUNTIVO,ART0005635,ART0001788,ODP18-05312,1410.0,204.57
2738,44971,CONSUNTIVO,ART0005488,ART0001873,ODP18-05312,3240.0,242.56
2739,45043,CONSUNTIVO,ART0005428,ART0005136,ODP18-05954,52.0,0.55
2740,45044,CONSUNTIVO,ART0006268,ART0005136,ODP18-05954,52.0,0.0
2741,45045,CONSUNTIVO,ART0005216,ART0005136,ODP18-05954,1.0,0.0
2742,45046,CONSUNTIVO,ART0005216,ART0005136,ODP18-05954,1.0,0.0
2743,45065,CONSUNTIVO,ART0005891,ART0000226,ODP18-05311,2360.0,105.23
2744,45066,CONSUNTIVO,ART0005154,ART0000226,ODP18-05311,180.0,11.25
2745,45067,CONSUNTIVO,ART0005891,ART0000226,ODP18-05311,235.0,11.05
2746,45068,CONSUNTIVO,ART0005405,ART0000882,ODP18-05725,2190.0,16.43
2747,45069,CONSUNTIVO,ART0001078,ART0000881,ODP18-05725,990.0,29.28
2748,45070,CONSUNTIVO,ART0005919,ART0000878,ODP18-05725,690.0,100.48
2749,45071,CONSUNTIVO,ART0005919,ART0000877,ODP18-05725,690.0,101.56
2750,45073,CONSUNTIVO,ART0005920,ART0000883,ODP18-05725,6.0,14.0
2751,45074,CONSUNTIVO,ART0005339,ART0000883,ODP18-05725,185.0,3.3
2752,45075,CONSUNTIVO,ART0005873,ART0000885,ODP18-05725,1278.0,31.69
2753,45076,CONSUNTIVO,ART0005425,ART0000879,ODP18-05725,78.0,96.97
2754,45077,CONSUNTIVO,ART0001078,ART0000880,ODP18-05725,431.0,12.75
2755,45078,CONSUNTIVO,ART0005921,ART0000888,ODP18-05725,558.0,15.62
2756,45079,CONSUNTIVO,ART0005921,ART0000887,ODP18-05725,992.0,32.28
2757,45081,CONSUNTIVO,ART0005922,ART0000890,ODP18-05725,357.0,3.92
2758,45082,CONSUNTIVO,ART0005399,ART0000889,ODP18-05725,330.0,8.19
2759,45083,CONSUNTIVO,ART0005446,ART0000893,ODP18-05725,1580.0,7.79
2760,45084,CONSUNTIVO,ART0006270,ART0000893,ODP18-05725,225.0,24.59
2761,45090,CONSUNTIVO,ART0005194,ART0002502,ODP18-05975,322.0,65.12
2762,45092,CONSUNTIVO,ART0001866,ART0000795,ODP18-05760,8.0,1375.26
2763,45093,CONSUNTIVO,ART0001759,ART0000795,ODP18-05760,8.0,315.17
2764,45094,CONSUNTIVO,ART0005137,ART0000795,ODP18-05760,8.0,0.0
2765,45095,CONSUNTIVO,ART0005152,ART0000795,ODP18-05760,8.0,0.0
2766,45096,CONSUNTIVO,ART0003832,ART0000795,ODP18-05760,16.0,45.92
2767,45097,CONSUNTIVO,ART0005153,ART0000795,ODP18-05760,8.0,2.92
2768,45098,CONSUNTIVO,ART0005160,ART0001866,ODP18-05760,2052.0,482.76
2769,45099,CONSUNTIVO,ART0006273,ART0001866,ODP18-05760,12.0,10.12
2770,45100,CONSUNTIVO,ART0001924,ART0000805,ODP18-05826,1.0,238.55
2771,45101,CONSUNTIVO,ART0001814,ART0000805,ODP18-05826,1.0,99.25
2772,45102,CONSUNTIVO,ART0005280,ART0000805,ODP18-05826,1.0,8.75
2773,45103,CONSUNTIVO,ART0005281,ART0000805,ODP18-05826,2.0,7.45
2774,45104,CONSUNTIVO,ART0003832,ART0000805,ODP18-05826,3.0,8.61
2775,45105,CONSUNTIVO,ART0005282,ART0000805,ODP18-05826,1.0,1.32
2776,45106,CONSUNTIVO,ART0005261,ART0000805,ODP18-05826,1.0,0.0
2777,45107,CONSUNTIVO,ART0005145,ART0000805,ODP18-05826,1.0,0.0
2778,45203,CONSUNTIVO,ART0006210,ART0005136,ODP18-06044,31.0,0.0
2779,45208,CONSUNTIVO,ART0005872,ART0001214,ODP18-05974,1.0,4.5
2780,45209,CONSUNTIVO,ART0005263,ART0001214,ODP18-05974,141.0,16.28
2781,45212,CONSUNTIVO,ART0001895,ART0000782,ODP18-05787,1.0,98.38
2782,45213,CONSUNTIVO,ART0001783,ART0000782,ODP18-05787,1.0,72.33
2783,45214,CONSUNTIVO,ART0001391,ART0000782,ODP18-05787,1.0,9.3
2784,45215,CONSUNTIVO,ART0001387,ART0000782,ODP18-05787,1.0,2.5
2785,45216,CONSUNTIVO,ART0003831,ART0000782,ODP18-05787,2.0,5.75
2786,45217,CONSUNTIVO,ART0005139,ART0000782,ODP18-05787,1.0,0.32
2787,45218,CONSUNTIVO,ART0002490,ART0000782,ODP18-05787,1.0,22.02
2788,45219,CONSUNTIVO,ART0005300,ART0000782,ODP18-05787,4.0,0.11
2789,45222,CONSUNTIVO,ART0005176,ART0005136,ODP18-06009,4.0,0.0
2790,45223,CONSUNTIVO,ART0005176,ART0005136,ODP18-06009,4.0,0.0
2791,45224,CONSUNTIVO,ART0005176,ART0005136,ODP18-06009,1.0,0.0
2792,45305,CONSUNTIVO,ART0006002,ART0001185,ODP18-05322,1068.0,45.67
2793,45307,CONSUNTIVO,ART0001076,ART0002866,ODP18-05322,460.0,169.27
2794,45308,CONSUNTIVO,ART0001804,ART0000769,ODP18-05512,1.0,103.24
2795,45309,CONSUNTIVO,ART0001947,ART0000769,ODP18-05512,1.0,178.86
2796,45310,CONSUNTIVO,ART0001982,ART0000769,ODP18-05512,1.0,5.71
2797,45311,CONSUNTIVO,ART0005140,ART0000769,ODP18-05512,3.0,5.17
2798,45312,CONSUNTIVO,ART0005800,ART0000769,ODP18-05512,2.0,0.82
2799,45313,CONSUNTIVO,ART0005226,ART0000769,ODP18-05512,1.0,0.2
2800,45314,CONSUNTIVO,ART0005149,ART0000769,ODP18-05512,1.0,0.0
2801,45315,CONSUNTIVO,ART0005225,ART0000769,ODP18-05512,1.0,0.0
2802,45316,CONSUNTIVO,ART0001940,ART0000811,ODP18-05512,5.0,1095.03
2803,45317,CONSUNTIVO,ART0001830,ART0000811,ODP18-05512,5.0,392.92
2804,45318,CONSUNTIVO,ART0005261,ART0000811,ODP18-05512,5.0,0.0
2805,45319,CONSUNTIVO,ART0005262,ART0000811,ODP18-05512,5.0,0.0
2806,45320,CONSUNTIVO,ART0001514,ART0000811,ODP18-05512,5.0,205.66
2807,45321,CONSUNTIVO,ART0003832,ART0000811,ODP18-05512,25.0,71.75
2808,45322,CONSUNTIVO,ART0005461,ART0000811,ODP18-05512,5.0,1.57
2809,45323,CONSUNTIVO,ART0005669,ART0000811,ODP18-05512,5.0,2.4
2810,45324,CONSUNTIVO,ART0005311,ART0001804,ODP18-05512,348.0,27.26
2811,45325,CONSUNTIVO,ART0005142,ART0001947,ODP18-05512,396.0,26.57
2812,45326,CONSUNTIVO,ART0005872,ART0001940,ODP18-05512,6.0,27.0
2813,45327,CONSUNTIVO,ART0005263,ART0001940,ODP18-05512,1176.0,135.81
2814,45328,CONSUNTIVO,ART0005227,ART0001830,ODP18-05512,882.0,155.85
2815,45329,CONSUNTIVO,ART0005328,ART0001514,ODP18-05512,264.0,51.52
2816,45344,CONSUNTIVO,ART0005216,ART0005136,ODP18-06026,2.0,0.0
2817,45519,CONSUNTIVO,ART0005579,ART0002079,ODP18-05832,2184.0,3.05
2818,45520,CONSUNTIVO,ART0005908,ART0002411,ODP18-05832,1008.0,19.96
2819,45521,CONSUNTIVO,ART0006037,ART0002411,ODP18-05832,520.0,18.65
2820,45532,CONSUNTIVO,ART0001807,ART0000853,ODP18-05772,18.0,1038.53
2821,45533,CONSUNTIVO,ART0001917,ART0000853,ODP18-05772,18.0,1624.43
2822,45534,CONSUNTIVO,ART0003839,ART0000853,ODP18-05772,36.0,207.0
2823,45535,CONSUNTIVO,ART0005460,ART0001807,ODP18-05772,1650.0,797.94
2824,45536,CONSUNTIVO,ART0005714,ART0001917,ODP18-05772,1953.0,377.38
2825,45854,CONSUNTIVO,ART0001883,ART0000847,ODP18-05905,4.0,521.28
2826,45855,CONSUNTIVO,ART0001770,ART0000847,ODP18-05905,8.0,306.56
2827,45856,CONSUNTIVO,ART0003838,ART0000847,ODP18-05905,40.0,59.82
2828,45857,CONSUNTIVO,ART0001424,ART0000847,ODP18-05905,4.0,17.05
2829,45858,CONSUNTIVO,ART0001400,ART0000847,ODP18-05905,4.0,8.82
2830,45859,CONSUNTIVO,ART0001401,ART0000847,ODP18-05905,4.0,9.68
2831,45860,CONSUNTIVO,ART0005772,ART0000847,ODP18-05905,4.0,0.42
2832,45861,CONSUNTIVO,ART0005951,ART0001770,ODP18-05905,1440.0,141.39
2833,45863,CONSUNTIVO,ART0005631,ART0005034,ODP18-05862,2.0,5.0
2834,45864,CONSUNTIVO,ART0006288,ART0005035,ODP18-05862,2.0,18.0
2835,45865,CONSUNTIVO,ART0006153,ART0005036,ODP18-05862,8.0,48.0
2836,45866,CONSUNTIVO,ART0006289,ART0005037,ODP18-05862,8.0,28.0
2837,45867,CONSUNTIVO,ART0001940,ART0000811,ODP18-06033,1.0,201.82
2838,45868,CONSUNTIVO,ART0001830,ART0000811,ODP18-06033,1.0,80.55
2839,45869,CONSUNTIVO,ART0005261,ART0000811,ODP18-06033,1.0,0.0
2840,45870,CONSUNTIVO,ART0005262,ART0000811,ODP18-06033,1.0,0.0
2841,45871,CONSUNTIVO,ART0001514,ART0000811,ODP18-06033,1.0,39.71
2842,45872,CONSUNTIVO,ART0003832,ART0000811,ODP18-06033,5.0,14.35
2843,45873,CONSUNTIVO,ART0005461,ART0000811,ODP18-06033,1.0,0.31
2844,45874,CONSUNTIVO,ART0005669,ART0000811,ODP18-06033,1.0,0.48
2845,45878,CONSUNTIVO,ART0005744,ART0001261,ODP18-05952,555.0,0.57
2846,45879,CONSUNTIVO,ART0005247,ART0001263,ODP18-05952,930.0,2.2
2847,45892,CONSUNTIVO,ART0005296,ART0001593,ODP18-05828,136.0,0.06
2848,45893,CONSUNTIVO,ART0005216,ART0001593,ODP18-05828,2.0,0.0
2849,45895,CONSUNTIVO,ART0005714,ART0003160,ODP18-05828,121.0,23.38
2850,45903,CONSUNTIVO,ART0005216,ART0005136,ODP18-06129,1.0,0.0
2851,45904,CONSUNTIVO,ART0005216,ART0005136,ODP18-06129,1.0,0.0
2852,45905,CONSUNTIVO,ART0006112,ART0005136,ODP18-06129,66.0,20.09
2853,45906,CONSUNTIVO,ART0005447,ART0000129,ODP18-05141,6.0,258.0
2854,45921,CONSUNTIVO,ART0005249,ART0001895,ODP18-05827,850.0,63.74
2855,45922,CONSUNTIVO,ART0005411,ART0001783,ODP18-05827,560.0,61.63
2856,45925,CONSUNTIVO,ART0003831,ART0005136,ODP18-06123,5.0,14.38
2857,45926,CONSUNTIVO,ART0005176,ART0005136,ODP18-06113,1.0,0.0
2858,45927,CONSUNTIVO,ART0005185,ART0005136,ODP18-06113,1362.0,16.66
2859,45928,CONSUNTIVO,ART0006099,ART0005136,ODP18-06115,550.0,0.0
2860,45951,CONSUNTIVO,ART0005176,ART0005136,ODP18-05973,40.0,0.0
2861,45952,CONSUNTIVO,ART0005176,ART0005136,ODP18-05973,102.0,0.0
2862,45955,CONSUNTIVO,ART0005857,ART0004711,ODP18-05444,8346.0,88.75
2863,46303,CONSUNTIVO,ART0001076,ART0001794,ODP18-05997,455.0,167.43
2864,46325,CONSUNTIVO,ART0005213,ART0001095,ODP18-06010,20.0,2.6
2865,46326,CONSUNTIVO,ART0006129,ART0001095,ODP18-06010,78.0,0.0
2866,46343,CONSUNTIVO,ART0005403,ART0004169,ODP18-06111,460.0,120.27
2867,46354,CONSUNTIVO,ART0005176,ART0005136,ODP18-06158,4.0,0.0
2868,46405,CONSUNTIVO,ART0001877,ART0000756,ODP18-05953,5.0,567.82
2869,46406,CONSUNTIVO,ART0001765,ART0000756,ODP18-05953,5.0,355.71
2870,46407,CONSUNTIVO,ART0001429,ART0000756,ODP18-05953,10.0,27.94
2871,46408,CONSUNTIVO,ART0005140,ART0000756,ODP18-05953,15.0,25.86
2872,46409,CONSUNTIVO,ART0005141,ART0000756,ODP18-05953,5.0,0.98
2873,46410,CONSUNTIVO,ART0001895,ART0000782,ODP18-05953,2.0,179.75
2874,46411,CONSUNTIVO,ART0001783,ART0000782,ODP18-05953,2.0,131.34
2875,46412,CONSUNTIVO,ART0001391,ART0000782,ODP18-05953,2.0,4.0
2876,46413,CONSUNTIVO,ART0001387,ART0000782,ODP18-05953,2.0,5.0
2877,46414,CONSUNTIVO,ART0003831,ART0000782,ODP18-05953,4.0,11.5
2878,46415,CONSUNTIVO,ART0005139,ART0000782,ODP18-05953,2.0,0.64
2879,46416,CONSUNTIVO,ART0002490,ART0000782,ODP18-05953,2.0,44.04
2880,46417,CONSUNTIVO,ART0005300,ART0000782,ODP18-05953,8.0,0.21
2881,46418,CONSUNTIVO,ART0001883,ART0000847,ODP18-05953,2.0,277.98
2882,46419,CONSUNTIVO,ART0001770,ART0000847,ODP18-05953,4.0,176.78
2883,46420,CONSUNTIVO,ART0003838,ART0000847,ODP18-05953,20.0,29.91
2884,46421,CONSUNTIVO,ART0001424,ART0000847,ODP18-05953,2.0,4.55
2885,46422,CONSUNTIVO,ART0001400,ART0000847,ODP18-05953,2.0,4.41
2886,46423,CONSUNTIVO,ART0001401,ART0000847,ODP18-05953,2.0,4.84
2887,46424,CONSUNTIVO,ART0005772,ART0000847,ODP18-05953,2.0,0.21
2888,46425,CONSUNTIVO,ART0001886,ART0000848,ODP18-05953,15.0,1014.88
2889,46426,CONSUNTIVO,ART0001775,ART0000848,ODP18-05953,15.0,683.8
2890,46427,CONSUNTIVO,ART0001403,ART0000848,ODP18-05953,15.0,12.0
2891,46428,CONSUNTIVO,ART0005222,ART0000848,ODP18-05953,45.0,103.5
2892,46429,CONSUNTIVO,ART0005332,ART0000848,ODP18-05953,30.0,118.5
2893,46430,CONSUNTIVO,ART0005283,ART0000848,ODP18-05953,15.0,1.31
2894,46431,CONSUNTIVO,ART0005429,ART0002360,ODP18-05953,2.0,42.0
2895,46432,CONSUNTIVO,ART0005249,ART0002360,ODP18-05953,140.0,10.5
2896,46433,CONSUNTIVO,ART0005310,ART0001429,ODP18-05953,201.0,8.83
2897,46434,CONSUNTIVO,ART0005434,ART0001886,ODP18-05953,4966.0,112.93
2898,46435,CONSUNTIVO,ART0006085,ART0001886,ODP18-05953,765.0,16.82
2899,46436,CONSUNTIVO,ART0001895,ART0000782,ODP18-06114,1.0,89.88
2900,46437,CONSUNTIVO,ART0001783,ART0000782,ODP18-06114,1.0,59.01
2901,46438,CONSUNTIVO,ART0001391,ART0000782,ODP18-06114,1.0,2.0
2902,46439,CONSUNTIVO,ART0001387,ART0000782,ODP18-06114,1.0,2.5
2903,46440,CONSUNTIVO,ART0003831,ART0000782,ODP18-06114,2.0,5.75
2904,46441,CONSUNTIVO,ART0005139,ART0000782,ODP18-06114,1.0,0.32
2905,46442,CONSUNTIVO,ART0002490,ART0000782,ODP18-06114,1.0,22.02
2906,46443,CONSUNTIVO,ART0005300,ART0000782,ODP18-06114,4.0,0.11
2907,46460,CONSUNTIVO,ART0005699,ART0000642,ODP18-05908,5.0,62.5
2908,46461,CONSUNTIVO,ART0005216,ART0000690,ODP18-05908,5.0,0.0
2909,46578,CONSUNTIVO,ART0001807,ART0000853,ODP18-06753,10.0,571.31
2910,46579,CONSUNTIVO,ART0001917,ART0000853,ODP18-06753,10.0,902.46
2911,46580,CONSUNTIVO,ART0003839,ART0000853,ODP18-06753,20.0,115.0
2912,46669,CONSUNTIVO,ART0005176,ART0005136,ODP18-06745,1.0,0.0
2913,46670,CONSUNTIVO,ART0006305,ART0005136,ODP18-06167,112.0,0.0
2914,46671,CONSUNTIVO,ART0005401,ART0005136,ODP18-06167,501.0,0.1
2915,46703,CONSUNTIVO,ART0005176,ART0005136,ODP18-06738,6.0,0.0
2916,46721,CONSUNTIVO,ART0005855,ART0004659,ODP18-05955,5080.0,14.32
2917,46723,CONSUNTIVO,ART0005856,ART0004660,ODP18-05875,1440.0,46.87
2918,46725,CONSUNTIVO,ART0005543,ART0001993,ODP18-06177,38.0,10.34
2919,46726,CONSUNTIVO,ART0005263,ART0001214,ODP18-06118,140.0,16.17
2920,46727,CONSUNTIVO,ART0005249,ART0001214,ODP18-06118,140.0,10.5
2921,46728,CONSUNTIVO,ART0005160,ART0001214,ODP18-06118,34.0,7.92
2922,46729,CONSUNTIVO,ART0006191,ART0002132,ODP18-06118,2.0,12.0
2923,46730,CONSUNTIVO,ART0006191,ART0002144,ODP18-06118,2.0,12.0
2924,46731,CONSUNTIVO,ART0005142,ART0002238,ODP18-06118,62.0,4.16
2925,46732,CONSUNTIVO,ART0005341,ART0001208,ODP18-06107,164.0,5.25
2926,46767,CONSUNTIVO,ART0005619,ART0001110,ODP18-06105,5.0,65.0
2927,46768,CONSUNTIVO,ART0005514,ART0001113,ODP18-06105,200.0,39.27
2928,46769,CONSUNTIVO,ART0005707,ART0001117,ODP18-06105,5.0,162.0
2929,46770,CONSUNTIVO,ART0005624,ART0001117,ODP18-06105,1260.0,609.55
2930,46771,CONSUNTIVO,ART0005668,ART0004836,ODP18-05950,10.0,120.0
2931,46813,CONSUNTIVO,ART0005176,ART0005136,ODP18-06740,147.0,0.0
2932,46814,CONSUNTIVO,ART0005176,ART0005136,ODP18-06787,1.0,0.0
2933,46816,CONSUNTIVO,ART0005216,ART0005011,ODP18-05536,2.0,0.0
2934,46817,CONSUNTIVO,ART0005712,ART0005011,ODP18-05536,100.0,24.8
2935,46913,CONSUNTIVO,ART0005817,ART0003269,ODP18-06170,1785.0,8.85
2936,46916,CONSUNTIVO,ART0005357,ART0001659,ODP18-06179,3592.0,7.46
2937,47009,CONSUNTIVO,ART0005513,ART0001190,ODP18-06012,1374.0,4.63
2938,47014,CONSUNTIVO,ART0001081,ART0001492,ODP18-06012,66.0,0.39
2939,47016,CONSUNTIVO,ART0005635,ART0002173,ODP18-06012,264.0,38.3
2940,47017,CONSUNTIVO,ART0005635,ART0002173,ODP18-06012,44.0,6.38
2941,47019,CONSUNTIVO,ART0001411,ART0000843,ODP18-06011,2.0,25.0
2942,47020,CONSUNTIVO,ART0001932,ART0000843,ODP18-06011,2.0,686.22
2943,47021,CONSUNTIVO,ART0001822,ART0000843,ODP18-06011,2.0,279.15
2944,47022,CONSUNTIVO,ART0005406,ART0000843,ODP18-06011,2.0,0.0
2945,47023,CONSUNTIVO,ART0005408,ART0000843,ODP18-06011,2.0,65.2
2946,47024,CONSUNTIVO,ART0005822,ART0000843,ODP18-06011,2.0,3.36
2947,47025,CONSUNTIVO,ART0005823,ART0000843,ODP18-06011,8.0,3.28
2948,47026,CONSUNTIVO,ART0003833,ART0000843,ODP18-06011,6.0,36.57
2949,47035,CONSUNTIVO,ART0005844,ART0001219,ODP18-06051,288.0,9.71
2950,47037,CONSUNTIVO,ART0005846,ART0001612,ODP18-06051,1118.0,0.76
2951,47038,CONSUNTIVO,ART0001073,ART0002240,ODP18-06051,184.0,15.95
2952,47039,CONSUNTIVO,ART0005847,ART0002452,ODP18-06051,380.0,58.43
2953,47040,CONSUNTIVO,ART0005161,ART0002555,ODP18-06051,128.0,21.2
2954,47041,CONSUNTIVO,ART0005635,ART0002556,ODP18-06051,112.0,16.25
2955,47042,CONSUNTIVO,ART0005383,ART0002968,ODP18-06051,54.0,31.94
2956,47043,CONSUNTIVO,ART0005460,ART0002969,ODP18-06051,48.0,23.21
2957,47051,CONSUNTIVO,ART0001776,ART0000779,ODP18-06126,1.0,59.01
2958,47052,CONSUNTIVO,ART0001889,ART0000779,ODP18-06126,1.0,159.91
2959,47053,CONSUNTIVO,ART0003831,ART0000779,ODP18-06126,2.0,5.75
2960,47054,CONSUNTIVO,ART0005139,ART0000779,ODP18-06126,1.0,0.32
2961,47055,CONSUNTIVO,ART0005137,ART0000779,ODP18-06126,1.0,0.0
2962,47056,CONSUNTIVO,ART0005138,ART0000779,ODP18-06126,1.0,0.0
2963,47060,CONSUNTIVO,ART0005176,ART0005136,ODP18-06666,1.0,0.0
2964,47090,CONSUNTIVO,ART0001868,ART0000748,ODP18-06125,20.0,412.43
2965,47091,CONSUNTIVO,ART0001756,ART0000748,ODP18-06125,20.0,355.18
2966,47092,CONSUNTIVO,ART0005432,ART0000748,ODP18-06125,20.0,73.15
2967,47093,CONSUNTIVO,ART0005433,ART0000748,ODP18-06125,20.0,20.9
2968,47094,CONSUNTIVO,ART0005242,ART0000748,ODP18-06125,40.0,55.86
2969,47095,CONSUNTIVO,ART0005243,ART0000748,ODP18-06125,20.0,2.24
2970,47096,CONSUNTIVO,ART0005677,ART0000748,ODP18-06125,20.0,5.04
2971,47097,CONSUNTIVO,ART0001866,ART0000795,ODP18-06125,16.0,2640.07
2972,47098,CONSUNTIVO,ART0001759,ART0000795,ODP18-06125,16.0,616.88
2973,47099,CONSUNTIVO,ART0005137,ART0000795,ODP18-06125,16.0,0.0
2974,47100,CONSUNTIVO,ART0005152,ART0000795,ODP18-06125,16.0,0.0
2975,47101,CONSUNTIVO,ART0003832,ART0000795,ODP18-06125,32.0,91.84
2976,47102,CONSUNTIVO,ART0005153,ART0000795,ODP18-06125,16.0,5.83
2977,47103,CONSUNTIVO,ART0005160,ART0001866,ODP18-06125,3249.0,756.49
2978,47104,CONSUNTIVO,ART0006273,ART0001866,ODP18-06125,19.0,16.04
2979,47105,CONSUNTIVO,ART0005227,ART0001759,ODP18-06125,1672.0,295.46
2980,47106,CONSUNTIVO,ART0005454,ART0001759,ODP18-06125,22.0,7.73
2981,47245,CONSUNTIVO,ART0006004,ART0005136,ODP18-07106,36.0,0.0
2982,47246,CONSUNTIVO,ART0005428,ART0005136,ODP18-07106,21.0,0.22
2983,47258,CONSUNTIVO,ART0005176,ART0005136,ODP18-06830,12.0,0.0
2984,47259,CONSUNTIVO,ART0005176,ART0005136,ODP18-06830,4.0,0.0
2985,47262,CONSUNTIVO,ART0001886,ART0000848,ODP18-06413,15.0,1017.12
2986,47263,CONSUNTIVO,ART0001775,ART0000848,ODP18-06413,15.0,725.98
2987,47264,CONSUNTIVO,ART0001403,ART0000848,ODP18-06413,15.0,12.0
2988,47265,CONSUNTIVO,ART0005222,ART0000848,ODP18-06413,45.0,103.5
2989,47266,CONSUNTIVO,ART0005332,ART0000848,ODP18-06413,30.0,118.5
2990,47267,CONSUNTIVO,ART0005283,ART0000848,ODP18-06413,15.0,1.31
2991,47268,CONSUNTIVO,ART0005334,ART0001775,ODP18-06413,2635.0,212.86
2992,47275,CONSUNTIVO,ART0005652,ART0001908,ODP18-06050,3182.0,105.88
2993,47276,CONSUNTIVO,ART0005334,ART0001799,ODP18-06050,2741.0,221.43
2994,47278,CONSUNTIVO,ART0001866,ART0000795,ODP18-06729,8.0,1311.6
2995,47279,CONSUNTIVO,ART0001759,ART0000795,ODP18-06729,8.0,301.16
2996,47280,CONSUNTIVO,ART0005137,ART0000795,ODP18-06729,8.0,0.0
2997,47281,CONSUNTIVO,ART0005152,ART0000795,ODP18-06729,8.0,0.0
2998,47282,CONSUNTIVO,ART0003832,ART0000795,ODP18-06729,16.0,45.92
2999,47283,CONSUNTIVO,ART0005153,ART0000795,ODP18-06729,8.0,2.91
3000,47284,CONSUNTIVO,ART0005296,ART0001610,ODP18-06156,1964.0,0.85
3001,47285,CONSUNTIVO,ART0001076,ART0002552,ODP18-06156,61.0,22.45
3002,47300,CONSUNTIVO,ART0001868,ART0000748,ODP18-06160,80.0,1614.55
3003,47301,CONSUNTIVO,ART0001756,ART0000748,ODP18-06160,80.0,1166.77
3004,47302,CONSUNTIVO,ART0005432,ART0000748,ODP18-06160,80.0,296.07
